 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2021
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
".....  CARMO DO RIO CLARO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;7
".....  SAO JOAO BATISTA DO GLORIA";2;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"31093 Piumhi";3;15;15;11;8;17;9;7;12;12;8;11;15;11;14;12;13;6;7;4;7;8;8;8;5;8;2;4;3;6;2;1;3;8;3;1;5;4;4;3;-;-;2;4;3;-;3;3;5;6;7;6;-;342
".....  PIMENTA";-;1;-;-;1;-;1;-;-;2;-;-;1;1;1;-;1;-;1;-;-;-;-;1;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;17
".....  PIUMHI";2;12;7;9;6;15;5;5;8;4;7;9;13;9;12;9;11;6;3;4;7;8;6;6;5;8;2;2;2;5;2;1;3;7;2;-;4;4;4;3;-;-;1;3;2;-;3;2;1;2;3;2;-;256
".....  GUAPE";-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  SAO ROQUE DE MINAS";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  DORESOPOLIS";-;-;5;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;10
".....  VARGEM BONITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CAPITOLIO";1;1;3;1;1;2;2;2;4;2;1;2;1;1;-;3;1;-;3;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;4;3;4;4;-;51
"31094 Almenara/Jacinto";-;3;3;3;1;1;-;1;-;1;-;2;3;-;2;1;2;1;1;1;5;2;2;1;-;-;3;-;2;1;-;-;4;-;-;-;-;1;2;-;1;1;-;-;2;1;2;1;2;5;2;5;-;71
".....  JOAIMA";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  RIO DO PRADO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  JEQUITINHONHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  BANDEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  JACINTO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
".....  RUBIM";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SALTO DA DIVISA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
".....  JORDANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
".....  SANTO ANTONIO DO JACINTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
".....  ALMENARA";-;1;2;2;-;1;-;1;-;1;-;1;3;-;-;1;2;-;-;1;3;-;2;1;-;-;-;-;1;-;-;-;3;-;-;-;-;-;2;-;1;1;-;-;1;-;-;1;1;3;1;-;-;37
".....  FELISBURGO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;5
".....  MATA VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;10
"31095 Serro";4;1;1;4;1;1;1;5;7;8;11;1;7;6;5;1;1;1;2;-;1;1;1;-;1;3;2;2;1;1;-;-;-;-;-;-;1;-;2;2;-;1;2;6;2;2;3;1;-;2;1;2;-;108
".....  CONCEICAO DO MATO DENTRO";4;1;-;3;-;1;1;4;6;8;11;1;6;4;3;-;-;1;2;-;1;1;1;-;1;3;1;1;1;1;-;-;-;-;-;-;1;-;2;2;-;1;2;6;2;2;3;1;-;2;-;1;-;92
".....  SANTO ANTONIO DO ITAMBE";-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  SERRO";-;-;1;1;-;-;-;1;-;-;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;11
".....  ALVORADA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"31096 Itambacuri";1;5;1;-;-;1;1;-;1;-;1;1;1;2;1;4;-;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;1;-;1;1;-;-;32
".....  NOVA MODICA";1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  CAMPANARIO";-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  ITAMBACURI";-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;8
".....  FREI GASPAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;3
".....  PESCADOR";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;10
"31097 Juiz de Fora";11;4;7;8;4;7;8;11;6;12;8;10;7;4;5;6;13;11;12;7;6;10;14;12;10;12;4;5;3;2;3;4;4;7;3;1;7;-;2;2;1;1;3;1;2;2;5;8;6;9;4;4;1;319
".....  CHACARA";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CORONEL PACHECO";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
".....  JUIZ DE FORA";8;4;6;8;3;4;3;4;5;6;6;8;6;3;3;4;4;5;11;2;5;3;4;5;2;2;2;-;-;1;-;-;2;5;2;1;6;-;2;1;-;1;1;1;1;-;3;7;4;5;2;2;-;173
".....  GOIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
".....  RIO NOVO";2;-;-;-;1;2;1;3;1;4;1;2;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;26
".....  MATIAS BARBOSA";1;-;1;-;-;-;3;4;-;1;1;-;1;-;2;1;9;4;1;5;1;7;10;7;8;10;2;5;3;1;-;3;2;2;1;-;1;-;-;1;1;-;1;-;-;2;2;1;1;3;2;2;-;113
"31098 Salinas";2;-;2;1;-;2;1;1;1;-;2;8;1;7;-;-;7;-;1;1;1;-;-;-;-;1;2;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;-;2;-;1;1;-;-;50
".....  PADRE CARVALHO";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
".....  FRUTA DE LEITE";1;-;1;1;-;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  SALINAS";-;-;1;-;-;1;-;-;1;-;1;8;1;6;-;-;7;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;2;-;1;1;-;-;35
".....  SANTA CRUZ DE SALINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31099 Teófilo Otoni/Malacacheta";3;8;1;4;6;4;4;2;9;4;4;4;9;5;8;2;11;3;6;3;3;5;4;2;3;-;3;3;-;1;2;2;4;3;-;1;1;-;-;1;-;2;2;1;2;1;4;4;-;3;1;-;-;158
".....  SETUBINHA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  MALACACHETA";-;1;-;-;1;1;-;-;2;-;-;-;2;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;15
".....  POTE";-;-;-;-;-;1;-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;10
".....  NOVO ORIENTE DE MINAS";-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;7
".....  FRANCISCOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;-;1;-;-;2;-;-;1;-;2;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;18
".....  NOVO CRUZEIRO";-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;2;-;1;1;1;1;1;-;1;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;18
".....  TEOFILO OTONI";2;7;1;3;5;2;4;2;4;3;4;2;2;2;3;2;6;2;3;1;2;1;3;2;1;-;1;3;-;-;-;2;2;1;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;1;-;-;82
".....  LADAINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  OURO VERDE DE MINAS";1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31100 São Francisco";-;-;-;-;-;2;-;-;1;4;1;-;3;5;-;1;-;-;2;-;-;-;2;1;-;-;1;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;28
".....  ICARAI DE MINAS";-;-;-;-;-;1;-;-;1;4;-;-;-;2;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
".....  URUCUIA";-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
".....  SAO FRANCISCO";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"31101 Brasília de Minas";3;-;1;1;2;1;2;1;1;1;3;3;1;3;1;3;1;-;-;1;-;-;-;1;1;-;2;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;3;3;1;3;2;3;5;-;57
".....  VARZELANDIA";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  LONTRA";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  LUISLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO JOAO DA PONTE";2;-;1;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;2;3;5;-;24
".....  CAMPO AZUL";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  BRASILIA DE MINAS";-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;-;-;-;12
".....  UBAI";-;-;-;-;-;1;-;-;-;-;2;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"31102 Peçanha/São João Evangelista/Santa Maria do Suaçuí";8;13;13;13;5;2;-;3;5;4;3;2;2;5;10;12;9;13;9;12;12;2;10;7;7;4;5;4;-;4;1;-;-;1;2;-;-;-;-;1;1;-;-;1;7;9;21;13;33;38;32;-;-;358
".....  PECANHA";-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;5
".....  AGUA BOA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SANTA MARIA DO SUACUI";8;12;11;12;5;2;-;3;5;3;2;1;2;2;5;-;8;6;6;7;12;2;8;7;7;4;5;4;-;4;1;-;-;1;-;-;-;-;-;1;-;-;-;-;6;2;5;6;13;9;15;-;-;212
".....  SAO SEBASTIAO DO MARANHAO";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;16;7;18;29;17;-;-;96
".....  PAULISTAS";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CANTAGALO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  SAO JOAO EVANGELISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO PEDRO DO SUACUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
".....  JOSE RAYDAN";-;-;-;-;-;-;-;-;-;-;1;-;-;2;4;12;1;6;3;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;37
"Total";1367;1396;1456;1506;1452;1544;1576;2005;2037;2299;2409;2377;1845;2065;1864;1494;1657;1479;1482;1286;1253;1025;1136;880;730;557;503;489;442;369;311;408;449;421;346;365;487;471;441;419;346;384;441;458;583;546;681;735;791;877;873;889;90;53792
 
 Fonte: SINAN/CPDE/SVE/SUBVS/SESMG 
 Notas:

  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas; em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano
atual (p/ incluir casos notificados com atraso) e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha Município de residência, na Coluna Ano de 1ºs sintomas,
em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
Em 2014, houve mudança na ficha referente à nomenclatura de classificação dos casos de dengue.
  Dados de 2006 a 2014 considerados em 30 de maio de 2017.
  Dados de 2015 a 2016 considerados em 28 de agosto de 2018.
  Dados de 2017 considerados em 29 de outubro de 2019.
  Dados de 2018 considerados em 30 de dezembro de 2019.
  Dados de 2019 considerados em 10 de agosto de 2021.
  Dados de 2020 considerados em 13 de julho de 2022.
  Dados de 2021 considerados em 21 de junho de 2023.
  Dados de 2022 considerados em 19 de julho de 2024.
  Dados de 2023 e 2024 considerados em 24 de outubro de 2024, portanto sujeitos a alterações/revisões.
 
 Elaboração: CPDE/SVE/SESMG
 
